5790,1.0
5798,449.0
5963,1.0
6156,1255.0
6174,904.0
6296,1.0
6337,1.0
6400,1.0
6407,1.0
6553,1.0
6737,1.0
7381,1.0
7649,656.0
7662,1.0
8141,1.0
88,114.0
1270,1.0
1612,1517.0
2991,480.0
3921,1.0
3974,1.0
90,1620.0
1596,1378.0
92,133.0
82,1.0
99,1007.0
1498,646.0
3293,397.0
4071,1020.0
5812,1370.0
6560,1506.0
6592,148.0
6634,67.0
6918,1157.0
7574,1.0
7588,380.0
7803,1.0
8132,1.0
96,200.0
100,266.0
98,413.0
31,580.0
102,182.0
1232,149.0
103,1539.0
2589,1.0
2851,1426.0
4536,1629.0
5452,875.0
5503,1.0
5800,1641.0
5872,921.0
6589,1.0
6665,840.0
6967,1.0
7074,1.0
7618,347.0
115,51.0
116,1.0
104,1094.0
106,609.0
3033,1548.0
68,1634.0
1159,116.0
1792,845.0
2001,1289.0
2072,1643.0
2102,1504.0
2307,446.0
2325,149.0
2338,608.0
2440,1560.0
2597,135.0
2618,1547.0
2654,1632.0
2765,1088.0
2912,1468.0
2951,1130.0
2973,1.0
3021,315.0
3056,1464.0
3145,1006.0
3307,1.0
3313,345.0
3376,1.0
3634,1645.0
3691,1595.0
3816,1.0
3949,1221.0
3980,249.0
4051,1.0
4111,825.0
4211,1632.0
4351,330.0
4584,1.0
4587,1385.0
4604,527.0
4631,1.0
4791,50.0
4884,247.0
4896,1.0
4981,1533.0
5002,1631.0
5096,316.0
5179,1649.0
5188,1642.0
5226,594.0
5233,1055.0
5245,1.0
5262,1501.0
5288,1.0
5351,1.0
5430,446.0
5437,922.0
5445,1514.0
5457,1249.0
5463,1.0
5527,132.0
5620,561.0
5637,1.0
5639,362.0
5655,1598.0
5680,182.0
5721,429.0
5745,1.0
5806,1404.0
5839,1350.0
5848,1.0
5860,1.0
5886,1.0
5902,181.0
5925,1.0
5933,149.0
5972,215.0
5994,1.0
6083,1.0
6098,1.0
6124,1.0
6130,1.0
6505,1.0
6599,1.0
6682,1.0
6784,1347.0
7063,1099.0
7094,1.0
7168,1.0
7233,710.0
7341,181.0
7544,512.0
7795,1.0
7839,1.0
8051,281.0
8178,1.0
117,34.0
118,1.0
119,17.0
107,35.0
109,1634.0
1074,1635.0
2511,527.0
3752,855.0
4361,167.0
4401,282.0
4441,1642.0
4786,1.0
4798,348.0
4940,1.0
5140,1546.0
5273,878.0
5295,956.0
5465,1.0
5479,1204.0
5563,83.0
5626,299.0
5739,1450.0
5760,314.0
5819,1437.0
5824,1465.0
5827,921.0
5829,443.0
5871,1575.0
6001,676.0
6043,1460.0
6328,1.0
6344,198.0
6376,1.0
6417,1.0
6442,314.0
6464,1.0
6481,1.0
6511,1.0
6523,1384.0
6528,1.0
6529,1.0
6552,1222.0
6555,1170.0
6567,1.0
6576,1.0
6596,1647.0
6600,1.0
6699,1.0
6770,509.0
6788,1.0
6860,1.0
6901,1.0
6934,1579.0
6951,1339.0
6980,1.0
7005,560.0
7021,924.0
7047,1612.0
7101,1.0
7185,1.0
7225,1428.0
7280,1633.0
7373,1.0
7393,546.0
7400,938.0
7414,1.0
7668,1.0
7694,1.0
7757,1.0
7763,1.0
7788,1.0
7810,428.0
7924,1.0
8297,1.0
110,1557.0
4435,297.0
7855,1.0
7862,314.0
111,1077.0
120,429.0
112,17.0
121,84.0
122,1649.0
403,990.0
1247,1607.0
1291,1399.0
1393,244.0
1777,1.0
1984,479.0
2322,1072.0
2474,1647.0
2700,1649.0
2747,1582.0
2768,1464.0
2805,1.0
2968,1566.0
3029,246.0
3106,413.0
3148,1250.0
3173,527.0
3251,1.0
3253,1.0
3393,596.0
3520,1.0
3541,1614.0
3580,1.0
3587,821.0
3772,1.0
3776,1.0
3887,1.0
4117,1.0
4365,1.0
4530,396.0
4964,1543.0
4977,281.0
5155,1038.0
5335,1.0
5454,644.0
5506,1.0
5509,1.0
5592,0.0
5651,82.0
5947,1.0
7699,1.0
113,1621.0
686,1616.0
5178,1067.0
7651,1.0
123,51.0
124,51.0
114,1.0
126,1174.0
346,1614.0
2290,1629.0
2687,544.0
2928,1.0
3009,1611.0
3265,1.0
3549,1.0
3567,1172.0
3713,1.0
3769,1.0
4234,50.0
5928,413.0
7012,824.0
128,1635.0
1950,1.0
2069,594.0
2340,231.0
2366,446.0
2386,1.0
3126,1.0
129,279.0
133,83.0
134,17.0
136,1603.0
1493,165.0
3297,1532.0
3346,394.0
3919,875.0
4412,216.0
4713,0.0
5482,988.0
5738,1051.0
5950,167.0
5980,364.0
6000,563.0
6299,1600.0
6472,1.0
6628,1.0
6670,1.0
6707,1.0
6725,1.0
6777,1.0
6805,1.0
6938,100.0
6953,1.0
6997,1.0
7054,1005.0
7301,870.0
7442,1.0
137,1.0
138,1540.0
139,1041.0
141,1.0
142,826.0
143,1602.0
1678,314.0
1955,50.0
145,740.0
5189,1646.0
6720,1.0
146,167.0
1140,1.0
1141,414.0
149,132.0
155,1087.0
6923,133.0
6993,1542.0
7116,1.0
7493,215.0
7587,1.0
7604,1.0
7647,332.0
7648,132.0
7652,1.0
7672,1.0
7701,117.0
7927,1.0
156,412.0
157,1517.0
1114,1396.0
158,379.0
159,16.0
160,1.0
161,1204.0
1240,1.0
3429,1.0
162,181.0
6691,1.0
165,166.0
4689,133.0
172,1648.0
1571,1166.0
1972,1652.0
2356,1592.0
2510,1650.0
2662,198.0
3020,1527.0
3030,1.0
3099,1.0
3243,1.0
3338,165.0
3670,1.0
173,1656.0
314,1.0
948,1089.0
1537,1632.0
6269,1.0
6414,793.0
6606,1.0
6994,1118.0
7813,1.0
174,1.0
74,1601.0
176,1517.0
177,284.0
1733,1415.0
1799,1513.0
4646,1.0
179,659.0
180,1285.0
181,1.0
166,1633.0
1935,740.0
5246,1502.0
6305,1643.0
6945,759.0
7695,198.0
8079,1.0
8083,1.0
8134,1.0
8163,1.0
8198,1.0
185,49.0
194,447.0
187,1237.0
188,344.0
2713,1648.0
189,1.0
196,1.0
190,1.0
197,662.0
195,1.0
198,1.0
199,664.0
2721,50.0
191,445.0
200,1.0
201,1038.0
202,249.0
203,1419.0
3835,1303.0
205,773.0
206,1.0
207,1.0
208,463.0
209,562.0
210,1.0
125,1353.0
215,1640.0
2195,1.0
2234,853.0
2242,229.0
2378,265.0
2736,115.0
217,1.0
221,533.0
222,611.0
223,923.0
1793,0.0
225,198.0
240,411.0
242,231.0
244,232.0
245,281.0
247,397.0
231,1384.0
5263,1561.0
233,232.0
234,133.0
235,199.0
237,1186.0
2838,1224.0
8121,1.0
248,115.0
238,198.0
239,149.0
169,316.0
253,101.0
254,908.0
1287,1.0
256,743.0
260,197.0
2770,34.0
5773,1609.0
5828,1.0
6840,1.0
263,1046.0
3726,545.0
5222,183.0
264,1.0
265,1110.0
827,133.0
5083,1.0
266,497.0
267,1.0
268,298.0
269,1187.0
270,907.0
4432,707.0
276,50.0
277,117.0
275,1554.0
2844,50.0
241,539.0
2785,133.0
283,232.0
284,365.0
287,117.0
288,33.0
289,33.0
291,1415.0
2326,1645.0
3455,1595.0
4466,1.0
4776,1.0
294,1.0
292,448.0
293,199.0
295,182.0
296,381.0
297,1.0
4983,181.0
5793,1.0
3724,1615.0
4557,1069.0
249,612.0
303,450.0
1833,297.0
903,165.0
1277,1.0
3191,1512.0
4041,1588.0
4138,1597.0
5176,1642.0
5182,806.0
5969,198.0
6029,1.0
307,216.0
320,232.0
309,1.0
2121,199.0
3417,1267.0
3664,132.0
4471,265.0
4482,427.0
5239,1.0
5753,233.0
2425,1.0
2605,1648.0
2672,688.0
2918,232.0
2940,1648.0
3068,1.0
3969,1631.0
4534,1090.0
4650,1.0
6595,578.0
7833,328.0
312,1661.0
315,1499.0
316,165.0
305,229.0
318,18.0
967,756.0
2592,907.0
2629,1.0
3547,1.0
3796,1650.0
4527,433.0
4551,1.0
4954,1.0
5075,1.0
6110,1.0
6347,578.0
6570,83.0
7910,231.0
8037,1.0
329,248.0
330,214.0
323,265.0
326,759.0
331,248.0
327,546.0
251,564.0
328,739.0
333,218.0
335,1368.0
5887,1.0
7443,893.0
7497,1.0
7688,1.0
4403,1.0
336,1370.0
6221,940.0
7450,1.0
337,34.0
340,1154.0
1266,1.0
2163,99.0
2670,1.0
342,166.0
343,218.0
344,149.0
2501,1.0
345,744.0
2251,1365.0
2416,1199.0
3104,1.0
3446,1.0
3483,1337.0
3971,933.0
4822,1.0
351,742.0
355,117.0
352,330.0
353,315.0
357,249.0
193,838.0
364,564.0
365,265.0
366,478.0
369,1.0
367,34.0
6388,1.0
7277,266.0
7422,1.0
374,1.0
375,1.0
376,1289.0
386,415.0
381,17.0
382,34.0
387,608.0
101,466.0
383,1444.0
2674,1629.0
384,16.0
393,1.0
395,1383.0
4175,690.0
4341,1.0
5199,1055.0
6904,1.0
6976,1514.0
7512,1.0
7890,1.0
397,1.0
398,363.0
6890,1.0
399,150.0
400,511.0
401,1.0
404,332.0
2433,150.0
2617,1070.0
3130,1.0
4846,1369.0
4980,1121.0
5559,1.0
5568,1.0
5817,1531.0
7306,1.0
408,1.0
409,1.0
410,216.0
411,1.0
413,1.0
414,214.0
416,230.0
418,67.0
423,381.0
424,330.0
2231,1464.0
2880,164.0
5384,312.0
5487,1284.0
5811,1530.0
5835,1.0
6241,1596.0
6255,1.0
6323,1433.0
6424,84.0
6447,725.0
6613,248.0
6803,1.0
6809,66.0
6813,99.0
6982,1.0
7131,1106.0
7351,17.0
7707,1.0
426,1119.0
